Gene_name	interaction_scores	phylogenetic_scores	motif_score	pa_score	single_cell_score	total_score_sums	total_score_weighted
ADCY8	0.380039323866459	0	0	0	0	0.380039323866459	0.241740777524289
ADCY9	0.467412315006012	0	0	0	0	0.467412315006012	0.297318223031271
ADCY10	0	0	0	0.5	0	0.5	0.0253191835660931
ADCY10P1	0	0	0	0	0	0	0
ADCYAP1	0.465554747914981	0	0	0	0	0.465554747914981	0.296136635535743
ADCYAP1R1	0.525614405537802	0	0	0	0	0.525614405537802	0.334340230321332
ADD1	0.542528240548517	0	0	0	0.373977960836683	0.9165062013852	0.714963865254494
ADD2	0.621885231672117	0	0	0	0	0.621885231672117	0.395577536308101
ADD3	0.548977910340096	0	0.375232884126719	0	0.376112103181177	1.30032289764799	0.760632563882353
ADFN	0	0	0	0	0	0	0
ADGB	0	0	0.881785537258909	1.5	0.643670742963632	3.02545628022254	0.805268047112227
ADGRA1	0	0	0	0	0	0	0
ADGRA2	0	0	0	0	0	0	0
ADGRA3	0	0	0.29000223635399	0	0	0.29000223635399	0.030493498214184
ADGRB1	0.653794585203177	0	0	0	0	0.653794585203177	0.415874888314775
ADGRB2	0	0	0	0	0	0	0
ADGRB3	0	0	0	0	0	0	0
ADGRD1	0	0	0	0	0	0	0
ADGRD2	0	0	0	0	0	0	0
ADGRE1	0	0	0	0	0	0	0
ADGRE2	0	0	0	0	0	0	0
ADGRE3	0	0	0	0	0	0	0
ADGRE4P	0.361905075005802	0	0	0	0	0.361905075005802	0.230205688537196
ADGRE5	0.288278908314008	0	0	0.5	0.218370645409089	1.0066495537231	0.424660643182786
ADGRF1	0	0	0.454708584546035	0	0.191694857709211	0.646403442255246	0.237398778868289
ADGRF2	0	0	0	0.5	0	0.5	0.0253191835660931
ADGRF3	0.426277119507425	0	0	0	0	0.426277119507425	0.271152367239631
ADGRF4	0	0	0	0	0	0	0
ADGRF5	0	0	0.29000223635399	0	0	0.29000223635399	0.030493498214184
ADGRF5P1	0	0	0	0	0	0	0
ADGRF5P2	0	0	0	0	0	0	0
ADGRG1	0.477425546881046	0	0	0	0	0.477425546881046	0.303687580902911
ADGRG2	0.579210850084498	0	0	0	0.16750801825255	0.746718868337048	0.534098330350683
ADGRG3	0	0	0	0	0	0	0
ADGRG4	0.512390167234094	0	0	0	0	0.512390167234094	0.325928370155966
ADGRG5	0.376686508786143	0	0	0	0	0.376686508786143	0.239608071581744
ADGRG6	0	0	0	0	0	0	0
ADGRG7	0	0	0	0	0	0	0
ADGRL1	0.246413665240474	0	0	0	0	0.246413665240474	0.156742282408579
ADGRL2	0.636575671636742	0	0.29000223635399	0	0	0.926577907990732	0.43541553693612
ADGRL3	0	0	0	0	0	0	0
ADGRL4	0	0	0	0	0	0	0
ADGRV1	0.609643932265561	0	0.29000223635399	0	0	0.899646168619551	0.418284416005175
ADH1A	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0
ADH5	0.461975292558649	0	0.206012245631511	0	0	0.66798753819016	0.315521784358769
ADH5P1	0	0	0	0	0	0	0
ADH5P2	0	0	0	0	0	0	0
ADH5P3	0	0	0	0	0	0	0
ADH5P4	0	0	0	0	0	0	0
ADH5P5	0	0	0	0	0	0	0
ADH6	0	0	0	0	0	0	0
ADH7	0	0	0	0	0.183594177838846	0.183594177838846	0.181574956439641
ADHFE1	0	0	0	0	0	0	0
ADI1	0.503132767676017	0	0	0	0	0.503132767676017	0.320039792773356
ADI1P1	0	0	0	0	0	0	0
ADI1P2	0	0	0	0	0	0	0
ADI1P3	0	0	0	0	0	0	0
ADIG	0	0	0	0	0	0	0
ADIPOQ	0.407807609889581	0	0	0	0	0.407807609889581	0.259404020857774
ADIPOR1	0.620144164593214	0	0	0	0.17488336413772	0.795027528730934	0.567430000549477
ADIPOR1P1	0	0	0	0	0	0	0
ADIPOR1P2	0	0	0	0	0	0	0
ADIPOR2	0.533514149306962	0	0	0.5	0	1.03351414930696	0.364684394411995
ADIRF	0.61404640458416	0	0	0	0	0.61404640458416	0.390591304525973
ADK	0	0	0.29000223635399	0	0	0.29000223635399	0.030493498214184
ADM	0	0	0	0.5	0	0.5	0.0253191835660931
ADM2	0	0	0	0	0	0	0
ADM5	0	0	0	0	0	0	0
ADNP	0.583879212436562	0	0	0	0.373453729860227	0.957332942296789	0.740748509803812
ADNP2	0	0	0	0	0	0	0
ADO	0.60654163662058	0	0	0.5	0	1.10654163662058	0.411136749353144
ADORA1	0.653777630084039	0	0	0	0	0.653777630084039	0.415864103263265
ADORA2A	0.609035933927763	0	0	0	0	0.609035933927763	0.387404173626157
ADORA2B	0	0	0	0	0.395736169489257	0.395736169489257	0.391383749650686
ADORA2BP1	0	0	0	0	0	0	0
ADORA2L1	0	0	0	0	0	0	0
ADORA2L2	0	0	0	0	0	0	0
ADORA3	0	0	0	0	0	0	0
ADPGK	0.222505735527611	0	0	0.25	0	0.472505735527611	0.154194180790365
ADPRH	0	0	0	0	0	0	0
ADPRHL1	0	0	0	0	0	0	0
ADPRM	0	0	0	0	0	0	0
ADPRS	0	0	0	0	0.368630079570038	0.368630079570038	0.364575780278959
ADRA1A	0	0	0	0	0	0	0
ADRA1B	0.401323895740736	0	0	0	0	0.401323895740736	0.25527976844189
ADRA1D	0.453568789453526	0	0	0	0	0.453568789453526	0.288512437891228
ADRA2A	0.519735499940635	0	0	0	0	0.519735499940635	0.330600693066102
ADRA2B	0	0	0	0	0	0	0
ADRA2C	0	0	0	0	0	0	0
ADRB1	0.67966109717775	0	0	0	0	0.67966109717775	0.432328424367196
ADRB2	0.616113257686598	0	0	0	0	0.616113257686598	0.391906017621788
ADRB3	0	0	0	0	0	0	0
ADRM1	0.555306134478933	0	0	0	0	0.555306134478933	0.353226964376231
ADSL	0.709261716648589	0	0	0	0	0.709261716648589	0.451157204224187
ADSS1	0	0	0	0	0.137566500172348	0.137566500172348	0.136053504366972
ADSS2	0.548835436189863	0	0	0	0.364012160403904	0.912847596593767	0.7091196415838
ADT	0	0	0	0	0	0	0
ADTRP	0	0	0	0	0	0	0
AEBP1	0	0	0	0	0	0	0
AEBP2	0.499362281889319	0	0	0	0.112506986776143	0.611869268665462	0.428911011635277
AEN	0.545703491932706	0	0	0	0	0.545703491932706	0.347118779960483
AF8T	0	0	0	0	0	0	0
AFA	0	0	0	0	0	0	0
AFAP1	0.604333129090875	0	0	0	0	0.604333129090875	0.384412747143634
AFAP1L1	0	0	0	0	0	0	0
AFAP1L2	0.373106767923213	0	0	0	0	0.373106767923213	0.237331019484251
AFD1	0	0	0	0	0	0	0
AFDN	0.756101384168535	0	0	0.5	0.657413423266858	1.91351480743539	1.15645382664172
AFF1	0.26443364210651	0	0	0	0.0736391700799893	0.338072812186499	0.241033949029493
AFF2	0.552323798424283	0	0	0	0	0.552323798424283	0.351329917961784
AFF3	0.559965728978287	0	0	0.5	0	1.05996572897829	0.381510088583419
AFF4	0.317445784717904	0	0	0.5	0	0.817445784717904	0.227244579177205
AFG1L	0.601247014437664	0	0.488415387211295	1.5	0	2.58966240164896	0.509763717390381
AFG3L1P	0	0	0	0	0	0	0
AFG3L2	0.576806995796223	0	0	1.5	0	2.07680699579622	0.442861086434031
AFG3L2P1	0	0	0	0	0	0	0
AFM	0	0	0	0	0	0	0
AFMID	0	0	0	0	0	0	0
AFP	0.497711210443306	0	0	0	0	0.497711210443306	0.316591172121435
AFTPH	0.297133142842983	0	0	0	0.347465155628783	0.644598298471766	0.532648277885265
AGA	0.465047451994495	0	0	0	0	0.465047451994495	0.295813947585966
AGAP1	0.603501333404621	0	0	0	0.110461312213188	0.713962645617809	0.493130073837698
AGAP2	0.640867473564328	0	0	0	0	0.640867473564328	0.407652028672448
AGAP3	0.580263791355472	0	0	0	0.103812869883582	0.684076661239054	0.471773489229407
AGAP4	0.498725519944114	0	0	0	0	0.498725519944114	0.317236368426073
AGAP5	0.528734401950766	0	0	0	0	0.528734401950766	0.336324841679624
AGAP6	0	0	0.454708584546035	0	0	0.454708584546035	0.0478122361577363
AGAP7P	0.528734401950766	0	0	0	0	0.528734401950766	0.336324841679624
AGAP9	0.691138042970148	0	0	0	0	0.691138042970148	0.439628842048271
AGAP10P	0	0	0	0	0	0	0
AGAP11	0.493443093880053	0	0	0	0	0.493443093880053	0.313876248291796
AGAP12P	0	0	0	0	0	0	0
AGAP13P	0	0	0	0	0	0	0
AGAP14P	0.550423519870024	0	0	0	0	0.550423519870024	0.350121161955838
AGBL1	0	1	0	0	0	1	-0.0777670605959112
AGBL2	0.440768628223223	1	0.666918281034607	0.5	0.615003410153233	3.22269031941106	0.906287792334288
AGBL3	0	1	0.29000223635399	1	0	2.29000223635399	0.00336480475045892
AGBL4	0.690800195703451	1	0.713355788517502	1.5	0.195689881914438	4.09984586613539	0.706150836321379
AGBL5	0.37077180342017	1	0	0	0.197614850040124	1.56838665346029	0.353520126977048
AGER	0.443629166651317	0	0	0	0	0.443629166651317	0.28218990231765
AGFG1	0.540171103764772	0	0	0	0	0.540171103764772	0.343599660402864
AGFG2	0	0	0.206012245631511	0.5	0	0.706012245631511	0.0469812028775455
AGGF1	0.633779077918044	0	0	0	0.0894931479428943	0.723272225860938	0.491652018560992
AGGF1P1	0	0	0	0	0	0	0
AGGF1P2	0	0	0	0	0	0	0
AGGF1P3	0	0	0	0	0	0	0
AGGF1P4	0	0	0	0	0	0	0
AGGF1P5	0	0	0	0	0	0	0
AGGF1P6	0	0	0	0	0	0	0
AGGF1P7	0	0	0	0	0	0	0
AGGF1P8	0	0	0	0	0	0	0
AGGF1P9	0	0	0	0	0	0	0
AGGF1P10	0	0	0	0	0	0	0
AGK	0.658792882426582	0	0	0	0	0.658792882426582	0.419054275765501
AGKP1	0	0	0	0	0	0	0
AGKP2	0	0	0	0	0	0	0
AGL	0.427561196521742	0	0	0	0	0.427561196521742	0.271969161072132
AGMAT	0.511665891351581	0	0	0	0	0.511665891351581	0.325467662529189
AGMO	0.483366641097262	0	0	0	0	0.483366641097262	0.307466675972762
AGMX2	0	0	0	0	0	0	0
AGO1	0.585668820577321	0	0	0	0	0.585668820577321	0.372540490330533
AGO2	0.59652474319456	0	0	0	0.345228399621001	0.941753142815561	0.720877357538986
AGO3	0.652640427686609	0	0	0	0	0.652640427686609	0.415140735510265
AGO4	0.533701518046833	0	0	0.5	0	1.03370151804683	0.364803578564833
AGPAT1	0.439866674938814	0	0	0	0.0710820768762951	0.510948751815109	0.350096899297722
AGPAT2	0.509454832261045	0	0	0	0	0.509454832261045	0.324061220852942
AGPAT3	0.303515342461723	0	0	0	0.366582798616018	0.670098141077741	0.55561533917509
AGPAT4	0	0	0	0	0	0	0
AGPAT5	0.46238102094411	0	0	0	0.10943847493171	0.57181949587582	0.402352685697202
AGPAT5P1	0	0	0	0	0	0	0
AGPS	0.652688301804134	0	0	1.5	0	2.15268830180413	0.491128738652981
AGR2	0.569633335935134	0	0	1.5	0.450111060161608	2.51974439609674	0.883458573298315
AGR3	0.548472769533849	0	0	0.5	0.841292992419893	1.88976576195374	1.20623969562653
AGRN	0.619641222259817	0	0	0	0.40247056095173	1.02211178321155	0.792194209471373
AGRP	0.448676504450524	0	0	0	0	0.448676504450524	0.285400484190059
AGT	0.55581848939774	0	0	0	0	0.55581848939774	0.35355287032507
AGTPBP1	0.709337102850574	1	0	0	0	1.70933710285057	0.373438096347739
AGTR1	0.409084363868508	0	0	0	0.345508885633738	0.754593249502246	0.601925036412329
AGTR2	0	0	0	0	0	0	0
AGTRAP	0.0328910162112622	0	0	0.5	0.133475151046437	0.666366167257699	0.178248118498555
AGTRL2	0	0	0	0	0	0	0
AGXT	0.363605985814641	0	0	0	0	0.363605985814641	0.231287627893484
AGXT2	0	0	0	0	0	0	0
AHCTF1	0.670467065382578	0	0	0	0.075173426002206	0.745640491384784	0.500826801958582
AHCTF1P1	0	0	0	0	0	0	0
AHCY	0.615824870893038	0	0	0	0	0.615824870893038	0.391722576479451
AHCYL1	0.563640469787188	0	0	0	0.355697099892	0.919337569679188	0.710313427240357
AHCYL2	0.435179987006451	0	0	0	0	0.435179987006451	0.276815428865766
AHCYP1	0	0	0	0	0	0	0
AHCYP2	0	0	0	0	0	0	0
AHCYP3	0	0	0	0	0	0	0
AHCYP4	0	0	0	0	0	0	0
AHCYP5	0	0	0	0	0	0	0
AHCYP6	0	0	0	0	0	0	0
AHCYP7	0	0	0	0	0	0	0
AHCYP8	0	0	0	0	0	0	0
AHDC1	0.410859979040703	0	0	0	0.0997215207576716	0.510581499798375	0.359970369797768
AHI1	0.875746112076416	0	0.595619793568828	0.25	0.411530144451211	2.13289605009646	1.03934949284853
AHNAK	0.681894644479623	0	0	0	0	0.681894644479623	0.433749170662339
AHNAK2	0.51273940764932	0	0	0.5	0.201686037585271	1.21442544523459	0.550937540221181
AHR	0.613805384198506	0	0	0.5	0.388599387849192	1.5024047720477	0.80008263682408
AHRR	0	0	0	0	0	0	0
AHSA1	0.680357366588419	0	0.29000223635399	0	0.514037562067768	1.48439716501018	0.971648845056132
AHSA2P	0.450358539722332	0	0	0	0.419368067115757	0.869726606838089	0.7012261538208
AHSG	0.646197751105189	0	0	0	0	0.646197751105189	0.41104258684953
AHSP	0.477702427308393	0	0	0	0	0.477702427308393	0.303863702913411
AIC	0	0	0	0	0	0	0
AICDA	0.571654097090557	0	0	0	0	0.571654097090557	0.363625807191931
AIDA	0.377476641520825	1	0	0.5	0	1.87747664152083	0.187662793334826
AIDAP1	0	0	0	0	0	0	0
AIDAP2	0	0	0	0	0	0	0
AIDAP3	0	0	0	0	0	0	0
AIF1	0.444604841011368	0	0	0	0	0.444604841011368	0.282810523036605
AIF1L	0.317283613582085	0	0	0	0	0.317283613582085	0.201822239505933
AIFM1	0.604998258047697	0	0	0	0	0.604998258047697	0.384835831759037
AIFM1P1	0	0	0	0	0	0	0
AIFM2	0.345669481179642	0	0	0	0	0.345669481179642	0.219878322844683
AIFM3	0	0	0	0	0	0	0
AIG1	0.394175899706167	0	0	0.5	0.412960639939123	1.30713653964529	0.684470934230407
AIG1P1	0	0	0	0	0	0	0
AIH3	0	0	0	0	0	0	0
AIM2	0.160662096124847	0	0	0	0	0.160662096124847	0.102196213909564
AIMP1	0.607108126745322	0	0	0	0.150351966190819	0.757460092936141	0.534876258986755
AIMP1P1	0	0	0	0	0	0	0
AIMP1P2	0	0	0	0	0	0	0
AIMP2	0.611473626522031	0	0	0	0.075173426002206	0.686647052524237	0.463301422653383
AIP	0.669299242520043	0	0	0	0	0.669299242520043	0.42573730959501
AIPL1	0.638089570504255	0	0	0	0	0.638089570504255	0.405885020882841
AIRE	0.566704848033533	0	0	0	0	0.566704848033533	0.36047761899121
AIRN	0	0	0	0	0	0	0
AIS1	0	0	0	0	0	0	0
AIS2	0	0	0	0	0	0	0
AIS3	0	0	0	0	0	0	0
AJAP1	0.528734401950766	0	0	0	0	0.528734401950766	0.336324841679624
AJM1	0.315845059310043	0	0	0	0	0.315845059310043	0.200907183598833
AJUBA	0.537652699064437	0	0	0.5	0	1.03765269906444	0.36731690155893
AK1	0	0	0	0.5	0.153931896675992	0.653931896675992	0.177558093114459
AK2	0.488165146105415	0	0	0	0	0.488165146105415	0.310518976771068
AK2P1	0	0	0	0	0	0	0
AK2P2	0	0	0	0	0	0	0
AK3	0.376764868750445	0	0	0	0.113529824057621	0.490294692808066	0.351939106400718
AK3P2	0	0	0	0	0	0	0
AK3P3	0	0	0	0	0	0	0
AK3P4	0	0	0	0	0	0	0
AK3P5	0	0	0	0	0	0	0
AK3P6	0	0	0	0	0	0	0
AK4	0.491077130173162	0	0	0.5	0	0.991077130173162	0.337690456266734
AK4P1	0	0	0	0	0	0	0
AK4P2	0	0	0	0	0	0	0
AK4P3	0	0	0	0	0	0	0
AK4P4	0	0	0	0	0	0	0
AK4P5	0	0	0	0	0	0	0
AK4P6	0	0	0	0	0	0	0
AK5	0.380231900826572	0	0	0	0.37971276117608	0.759944662002652	0.617399845970977
AK6	0.333018257958447	0	0	0.25	0.0920502411465886	0.675068499105036	0.315528392190594
AK6P1	0	0	0	0	0	0	0
AK6P2	0	0	0	0	0	0	0
AK7	0.590885499573976	0	0.842418444905792	1.5	0.71774474889206	3.65104869337183	1.25024673743351
AK8	0.471107982590649	0	0.713355788517502	2.5	0.2353274950744	3.91979126618255	0.734013007421136
AK9	0.456354166063016	0	0.765084917655775	1.5	0.678260794449657	3.39969987816845	1.11749089205344
AKAIN1	0	0	0	0	0	0	0
AKAP1	0.613335963524111	0	0	0	0.352602440866008	0.965938404390119	0.738863815288425
AKAP2	0.63637978736392	0	0	0	0	0.63637978736392	0.404797437888698
AKAP3	0.637916480044355	0	0	0	0	0.637916480044355	0.40577491905987
AKAP4	0.46618316553065	0	0	0	0	0.46618316553065	0.296536368283071
AKAP5	0.708577026652011	0	0	0	0	0.708577026652011	0.450721676946505
AKAP6	0.557032143422993	0	0.51269643845783	0	0.249254903149435	1.31898348503026	0.654748006397968
AKAP7	0.719722157020053	0	0	0.5	0	1.21972215702005	0.483130212354847
AKAP8	0.651333792354224	0	0	0	0	0.651333792354224	0.414309592464388
AKAP8L	0.626944609039065	0	0	0	0.0915388225058497	0.718483431544915	0.489327828773003
AKAP8P1	0	0	0	0	0	0	0
AKAP9	0.755209644856872	0	0.51269643845783	0.25	0.514956396151747	2.03286247946645	1.0562463724568
AKAP10	0.4624949652121	0	0	0	0	0.4624949652121	0.294190325764101
AKAP11	0.666384252560963	0	0	0.5	0.0824475621515519	1.24883181471251	0.530743065429333
AKAP12	0.772037094370757	0	0	0	0	0.772037094370757	0.491088252583988
AKAP13	0.543464099934222	0	0.29000223635399	0	0	0.833466336288212	0.376187814102403
AKAP14	0.755845957493469	0	0	1.5	0.712445668905557	2.96829162639903	1.26135670359394
AKAP17A	0.592341329191754	0	0	0.5	0.0731277514392505	1.165469080631	0.474427488826321
AKAP17BP	0	0	0	0	0	0	0
AKIP1	0.741801030593102	0	0	0	0	0.741801030593102	0.47185527034278
AKIRIN1	0.713909459140586	0	0	0.5	0.350773935654689	1.56468339479527	0.826348812792489
AKIRIN1P1	0	0	0	0	0	0	0
AKIRIN1P2	0	0	0	0	0	0	0
AKIRIN2	0.303965742690785	0	0	0	0	0.303965742690785	0.193350820202592
AKIRIN2P1	0	0	0	0	0	0	0
AKNA	0	0	0	0.25	0.567390804848377	0.817390804848377	0.573810069904574
AKNAD1	0	0	0	0	0	0	0
AKR1A1	0.496070651087768	0	0	0	0	0.496070651087768	0.315547621969446
AKR1B1	0.547367280718167	0	0	0	0	0.547367280718167	0.348177106216149
AKR1B1P1	0	0	0	0	0	0	0
AKR1B1P2	0	0	0	0	0	0	0
AKR1B1P3	0	0	0	0	0	0	0
AKR1B1P4	0	0	0	0	0	0	0
AKR1B1P5	0	0	0	0	0	0	0
AKR1B1P6	0	0	0	0	0	0	0
AKR1B1P7	0	0	0	0	0	0	0
AKR1B1P8	0	0	0	0	0	0	0
AKR1B10	0	0	0	0	0	0	0
AKR1B10P1	0	0	0	0	0	0	0
AKR1B10P2	0	0	0	0	0	0	0
AKR1B15	0	0	0	0	0	0	0
AKR1C1	0.537291145666919	0	0	0	0.386614548831588	0.923905694498507	0.724130187196205
AKR1C2	0.348386465970523	0	0	0	0	0.348386465970523	0.221606580881738
AKR1C3	0.574598889307861	0	0	0	0	0.574598889307861	0.365498972192373
AKR1C4	0	0	0	0	0	0	0
AKR1C5P	0	0	0	0	0	0	0
AKR1C6P	0	0	0	0	0	0	0
AKR1C7P	0	0	0	0	0	0	0
AKR1C8P	0	0	0	0	0	0	0
AKR1D1	0	0	0	0	0	0	0
AKR1D1P1	0	0	0	0	0	0	0
AKR1E2	0	0	0	0	0	0	0
AKR7A2	0.45945369015058	0	0	0	0.44953771108827	0.90899140123885	0.736849355066008
AKR7A2P1	0	0	0	0	0	0	0
AKR7A2P2	0	0	0	0	0	0	0
AKR7A3	0	0	0	0	0	0	0
AKR7L	0.454858315871672	0	0	0	0	0.454858315871672	0.289332698057437
AKT1	0.767802711508598	0	0	0	0.393255121785674	1.16105783329427	0.877324775784099
AKT1S1	0.760476544630985	0	0	0	0	0.760476544630985	0.483734654923967
AKT2	0.653975152038853	0	0	0	0.377139549770747	1.0311147018096	0.788981406703354
AKT3	0.64844271885088	0	0	0.5	0	1.14844271885088	0.437789781187874
AKTIP	0.602469842308816	0	0	0	0.0879588920206776	0.690428734329494	0.470219016297174
ALAD	0.486267440804126	0	0	0	0	0.486267440804126	0.309311857596193
ALAS1	0.602891367722401	0	0	0	0.0721049141577728	0.674996281880174	0.454807534862763
ALAS2	0	0	0	0	0	0	0
ALB	0	0	0	0	0	0	0
ALCAM	0.240372855328757	0	0	0.5	0.339211129875269	1.07958398520403	0.513699330964228
ALDH1A1	0	0	0.454708584546035	0.5	0.556925111243582	1.51163369578962	0.62393130893905
ALDH1A2	0.557378537686553	0	0	0.5	0	1.05737853768655	0.379864391427385
ALDH1A3	0.677190457538063	0	0	0	0	0.677190457538063	0.430756865031168
ALDH1B1	0.518663821381454	0	0	0	0	0.518663821381454	0.329919004641029
ALDH1L1	0.534804206366471	0	0	0	0.123525515126722	0.658329721493193	0.462352754649996
ALDH1L2	0.644723780493017	0	0	0	0	0.644723780493017	0.410105002816885
ALDH2	0.256520292273644	0	0	0	0	0.256520292273644	0.163171048390715
ALDH3A1	0.193368344633679	0	0	0.5	0.261767907523692	0.955136252157371	0.407208558723451
ALDH3A2	0.690285297641458	0	0	0	0.360008277747754	1.05029357538921	0.79513521926752
ALDH3B1	0.608855600272677	0	0	1.5	0.770977219084873	2.87983281935755	1.22574480575933
ALDH3B2	0.57950193664702	0	0	0.5	0	1.07950193664702	0.393936955318333
ALDH4A1	0.332909738620467	0	0	0.5	0	0.832909738620467	0.237081109255126
ALDH5A1	0.479121162465639	0	0	0	0.0992101021169327	0.578331264582572	0.402885112971297
ALDH6A1	0.198295805332224	0	0	0	0	0.198295805332224	0.126134794876283
ALDH7A1	0.472696827636443	0	0	0	0	0.472696827636443	0.300679670418137
ALDH7A1P1	0	0	0	0	0	0	0
ALDH7A1P2	0	0	0	0	0	0	0
ALDH7A1P3	0	0	0	0	0	0	0
ALDH7A1P4	0	0	0	0	0	0	0
ALDH8A1	0.408044363831126	0	0	0.25	0	0.658044363831126	0.27221421042983
ALDH9A1	0.464321375283622	0	0	0	0.12507307911294	0.589394454396562	0.419049583996756
ALDH16A1	0.476958317718327	0	0	0	0.121438053841532	0.598396371559859	0.42349282249445
ALDH18A1	0.537984769592291	0	0	0.5	0	1.03798476959229	0.367528129667589
ALDOA	0.598607559827029	0	0	0	0	0.598607559827029	0.380770746227703
ALDOAP1	0	0	0	0	0	0	0
ALDOAP2	0	0	0	0	0	0	0
ALDOB	0.748964553266063	0	0	0	0	0.748964553266063	0.476411944960439
ALDOC	0.514652672469508	0	0	0	0	0.514652672469508	0.327367536422229
ALDRL2	0	0	0	0	0	0	0
ALDRL5	0	0	0	0	0	0	0
ALFN1	0	0	0	0	0	0	0
ALG1	0.458705659099208	0	0	0	0	0.458705659099208	0.291779970444318
ALG1L	0	0	0	0.5	0	0.5	0.0253191835660931
ALG1L2	0	0	0	0	0	0	0
ALG1L3P	0	0	0	0	0	0	0
ALG1L5P	0	0	0	0	0	0	0
ALG1L6P	0	0	0	0	0	0	0
ALG1L7P	0	0	0	0	0	0	0
ALG1L8P	0	0	0	0	0	0	0
ALG1L9P	0	0	0	0	0	0	0
ALG1L10P	0	0	0	0	0	0	0
ALG1L11P	0	0	0	0	0	0	0
ALG1L12P	0	0	0	0	0	0	0
ALG1L13P	0	0	0	0	0	0	0
ALG1L14P	0	0	0	0	0	0	0
ALG1L15P	0	0	0	0	0	0	0
ALG2	0.465906594826751	0	0	0	0.0777305192059004	0.543637114032651	0.373236059958336
ALG3	0.593758269295595	0	0	0	0	0.593758269295595	0.377686141056892
ALG3P1	0	0	0	0	0	0	0
ALG5	0.463967032009966	0	0	0	0.0976758461947162	0.561642878204682	0.391728278028993
ALG6	0.569460246471379	0	0	0.5	0	1.06946024647138	0.387549495289143
ALG8	0.398651257580659	0	0	0	0.0608537040615177	0.459504961642177	0.313764136614915
ALG9	0.534379509235218	0	0	0	0	0.534379509235218	0.33991566120395
ALG10	0.283944815807805	0	0	0	0	0.283944815807805	0.180615626427884
ALG10B	0	0	0	0	0	0	0
ALG11	0.271822376667705	0	0	0	0	0.271822376667705	0.172904614226819
ALG12	0.68501410869312	0	0	0	0	0.68501410869312	0.435733443491682
ALG13	0.366335738420316	0	0	0	0	0.366335738420316	0.233024007462396
ALG14	0	0	0	0	0	0	0
ALK	0.613887274508896	0	0	0	0.471231365873716	1.08511864038261	0.856538711044458
ALKAL1	0	0	0	0	0	0	0
ALKAL2	0.440768628223223	0	0	0.5	0	0.940768628223223	0.305689514222815
ALKBH1	0	0	0	0	0	0	0
ALKBH2	0.642522442324254	0	0	0	0	0.642522442324254	0.408704744561774
ALKBH3	0.691410701673212	0	0	0	0.0649450531874287	0.756355754860641	0.504033047519334
ALKBH4	0	0	0	0	0	0	0
ALKBH5	0.353557802345524	0	0	0	0.501093437026166	0.85465123937169	0.720478305274757
ALKBH6	0	0	0	0	0	0	0
ALKBH7	0.547680071024148	0	0	0	0.132963732405698	0.680643803429846	0.479877429448836
ALKBH8	0.589684391653159	0	0	0	0	0.589684391653159	0.375094771461762
ALLC	0.704707699370703	0	0	0	0	0.704707699370703	0.448260420632387
ALMS1	0.800882044474728	0	0.713355788517502	0.25	0.505722832257076	2.26996066524931	1.09726547329254
ALMS1P1	0	0	0	0	0	0	0
ALOX5	0.42169420133139	0	0	0	0	0.42169420133139	0.268237199956589
ALOX5AP	0	0	0	0	0	0	0
ALOX12	0	0	0	0	0	0	0
ALOX12B	0.523541130568488	0	0	0	0	0.523541130568488	0.333021432313788
ALOX12P1	0	0	0	0	0	0	0
ALOX12P2	0	0	0	0	0	0	0
ALOX15	0	0	0	0.5	0.69981445380288	1.19981445380288	0.717436877388753
ALOX15B	0.591972673778924	0	0	0	0	0.591972673778924	0.37655033425629
ALOX15P1	0	0	0	0	0	0	0
ALOX15P2	0	0	0	0	0	0	0
ALOXE3	0.57391044795502	0	0	0	0	0.57391044795502	0.365061058699047
ALOXE3P1	0	0	0	0	0	0	0
ALPG	0.334589909855619	0	0	1.5	0	1.83458990985562	0.288788223422823
ALPI	0.519351876686536	0	0	0	0	0.519351876686536	0.330356672571647
ALPK1	0.46618316553065	0	0	0.25	0	0.71618316553065	0.309195960066118
ALPK2	0.361905075005802	0	0	0	0	0.361905075005802	0.230205688537196
ALPK3	0	0	0	0	0	0	0
ALPL	0.464241224776759	0	0	0.5	0	0.964241224776759	0.320620294763199
ALPP	0.266297848345621	0	0	0	0	0.266297848345621	0.169390494270893
ALPPL1	0	0	0	0	0	0	0
ALPPP	0	0	0	0	0	0	0
ALS2	0.710668022490374	0	0	0	0.0910274038651108	0.801695426355485	0.542078005476953
ALS2CL	0.380039323866459	0	0	0.5	0.107904219009494	0.987943542875953	0.373777418566078
ALS3	0	0	0	0	0	0	0
ALS7	0	0	0	0	0	0	0
ALX1	0	0	0	0	0	0	0
ALX3	0.375422427318271	0	0	0	0	0.375422427318271	0.238803996798671
ALX4	0	0	0	0	0	0	0
ALYREF	0.607820880864227	0	0	0	0	0.607820880864227	0.386631285522568
AMACR	0.351118923274913	0	0	0.5	0	0.851118923274913	0.24866386445968
AMBN	0.438226013581556	0	0	0	0	0.438226013581556	0.27875298844548
AMBP	0.484656369771598	0	0	0	0	0.484656369771598	0.308287064792944
AMBRA1	0.685461844207276	0	0	0.5	0	1.18546184420728	0.461337428983576
AMCN	0	0	0	0	0	0	0
AMD1	0	0	0	0	0	0	0
